date                  facility       log content
2023/01/03 05:44:44   WIRELESS      wl1 (2.4GHz): Detect interference(88per) [with Non-802.11] on channel 1.
2023/01/03 05:26:58   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/03 05:08:31   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/03 05:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/03 05:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/03 04:55:00   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/03 04:28:52   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/03 04:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/03 04:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/03 04:01:00   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/03 03:58:50   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 03:57:25   WIRELESS      wl1 (2.4GHz): Detect interference(74per) [with Non-802.11] on channel 1.
2023/01/03 03:55:44   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 03:54:19   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/03 03:50:44   WIRELESS      wl1 (2.4GHz): Detect interference(73per) [with Non-802.11] on channel 1.
2023/01/03 03:50:39   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 03:47:33   WIRELESS      wl1 (2.4GHz): Detect interference(65per) [with Non-802.11] on channel 1.
2023/01/03 03:46:28   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 03:44:08   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/03 03:42:43   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 03:40:58   WIRELESS      wl1 (2.4GHz): Detect interference(73per) [with Non-802.11] on channel 1.
2023/01/03 03:39:38   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/03 03:37:23   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/03 03:35:48   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/03 03:34:13   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/03 03:32:37   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 03:31:02   WIRELESS      wl1 (2.4GHz): Detect interference(73per) [with Non-802.11] on channel 1.
2023/01/03 03:29:37   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/03 03:27:37   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/03 03:24:37   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 03:24:22   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/03 03:21:21   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/03 03:19:11   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/03 03:18:11   WIRELESS      wl1 (2.4GHz): Detect interference(63per) [with Non-802.11] on channel 1.
2023/01/03 03:16:01   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 03:15:06   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/03 03:12:50   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/03 03:11:50   WIRELESS      wl1 (2.4GHz): Detect interference(68per) [with Non-802.11] on channel 1.
2023/01/03 03:08:30   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/03 03:08:10   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/03 03:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/03 03:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/03 03:05:00   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/03 03:04:45   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/03 03:01:39   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 03:01:34   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/03 02:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/03 02:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/03 02:00:13   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:59:23   WIRELESS      wl1 (2.4GHz): Detect interference(74per) [with Non-802.11] on channel 1.
2023/01/03 01:56:43   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:56:18   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/03 01:53:38   WIRELESS      wl1 (2.4GHz): Detect interference(85per) [with Non-802.11] on channel 1.
2023/01/03 01:52:57   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/03 01:50:27   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/03 01:49:47   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/03 01:47:22   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:46:02   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/03 01:44:17   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/03 01:42:46   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/03 01:41:16   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:39:41   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/03 01:38:11   WIRELESS      wl1 (2.4GHz): Detect interference(88per) [with Non-802.11] on channel 1.
2023/01/03 01:36:21   WIRELESS      wl1 (2.4GHz): Detect interference(72per) [with Non-802.11] on channel 1.
2023/01/03 01:35:06   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/03 01:33:15   WIRELESS      wl1 (2.4GHz): Detect interference(69per) [with Non-802.11] on channel 1.
2023/01/03 01:32:00   WIRELESS      wl1 (2.4GHz): Detect interference(88per) [with Non-802.11] on channel 1.
2023/01/03 01:30:00   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/03 01:28:45   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:26:35   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/03 01:25:29   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:23:19   WIRELESS      wl1 (2.4GHz): Detect interference(72per) [with Non-802.11] on channel 1.
2023/01/03 01:22:29   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/03 01:20:09   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/03 01:19:14   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:16:59   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/03 01:16:08   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 01:13:43   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/03 01:13:03   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 01:10:33   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/03 01:09:58   WIRELESS      wl1 (2.4GHz): Detect interference(89per) [with Non-802.11] on channel 1.
2023/01/03 01:07:28   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/03 01:06:47   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/03 01:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/03 01:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/03 01:04:07   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/03 01:03:47   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/03 01:00:42   WIRELESS      wl1 (2.4GHz): Detect interference(89per) [with Non-802.11] on channel 1.
2023/01/03 01:00:32   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/03 00:57:32   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 00:57:27   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/03 00:54:26   WIRELESS      wl1 (2.4GHz): Detect interference(88per) [with Non-802.11] on channel 1.
2023/01/03 00:53:51   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/03 00:51:21   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/03 00:50:46   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/03 00:48:06   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/03 00:47:36   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/03 00:45:00   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 00:44:35   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/03 00:42:00   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/03 00:41:25   WIRELESS      wl1 (2.4GHz): Detect interference(74per) [with Non-802.11] on channel 1.
2023/01/03 00:38:35   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/03 00:38:20   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/03 00:35:30   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/03 00:34:50   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/03 00:32:09   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 00:31:44   WIRELESS      wl1 (2.4GHz): Detect interference(73per) [with Non-802.11] on channel 1.
2023/01/03 00:28:54   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/03 00:28:39   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/03 00:25:24   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 00:25:19   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/03 00:22:18   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/03 00:22:13   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/03 00:19:08   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/03 00:18:48   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 00:16:03   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/03 00:15:38   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/03 00:12:52   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/03 00:12:12   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/03 00:09:47   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/03 00:08:57   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/03 00:06:22   WIRELESS      wl1 (2.4GHz): Detect interference(74per) [with Non-802.11] on channel 1.
2023/01/03 00:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/03 00:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/03 00:05:22   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/03 00:02:36   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/03 00:01:26   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/03 00:00:49   DHCPC         add resolve
2023/01/03 00:00:49   DHCPC         Info : LEASETIME(43200) , RENEWALTIME(21600) , REBINDTIME(37800)
2023/01/03 00:00:49   DHCPC         Info : DHCPSNAME =
2023/01/03 00:00:49   DHCPC         Info : DHCPSHADDR = 00:16:01:19:EC:22
2023/01/03 00:00:49   DHCPC         Info : DHCPCHADDR = D4:2C:46:51:29:40
2023/01/03 00:00:49   DHCPC         Info : DHCPSIADDR = 0.0.0.0
2023/01/03 00:00:49   DHCPC         Info : DHCPGIADDR = 0.0.0.0
2023/01/03 00:00:49   DHCPC         Info : DHCPSID = 192.168.17.1
2023/01/03 00:00:49   DHCPC         Info : DNS[2] = 8.8.8.8
2023/01/03 00:00:49   DHCPC         Info : DNS[1] = 192.168.16.1
2023/01/03 00:00:49   DHCPC         Info : Default Gateway = 192.168.17.1
2023/01/03 00:00:49   DHCPC         Info : Subnet Mask = 255.255.255.0
2023/01/03 00:00:49   DHCPC         Info : IP Address = 192.168.17.108
2023/01/03 00:00:49   DHCPC         DHCP_ACK received from  (192.168.17.1)
2023/01/03 00:00:48   DHCPC         Renew : sending DHCP_REQUEST for 192.168.17.108 to 192.168.17.1
2023/01/02 23:57:21   WIRELESS      wl1 (2.4GHz): Detect interference(64per) [with Non-802.11] on channel 1.
2023/01/02 23:51:45   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 23:48:30   WIRELESS      wl1 (2.4GHz): Detect interference(63per) [with Non-802.11] on channel 1.
2023/01/02 23:43:35   WIRELESS      wl1 (2.4GHz): Detect interference(60per) [with Non-802.11] on channel 1.
2023/01/02 23:39:04   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 23:35:49   WIRELESS      wl1 (2.4GHz): Detect interference(68per) [with Non-802.11] on channel 1.
2023/01/02 23:28:48   WIRELESS      wl1 (2.4GHz): Detect interference(65per) [with Non-802.11] on channel 1.
2023/01/02 23:23:48   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/02 23:19:37   WIRELESS      wl1 (2.4GHz): Detect interference(65per) [with Non-802.11] on channel 1.
2023/01/02 23:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/02 23:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/02 23:00:05   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/02 22:59:40   WIRELESS      wl1 (2.4GHz): Detect interference(69per) [with Non-802.11] on channel 1.
2023/01/02 22:56:40   WIRELESS      wl1 (2.4GHz): Detect interference(63per) [with Non-802.11] on channel 1.
2023/01/02 22:56:30   WIRELESS      wl1 (2.4GHz): Detect interference(87per) [with Non-802.11] on channel 1.
2023/01/02 22:53:15   WIRELESS      wl1 (2.4GHz): Detect interference(69per) [with Non-802.11] on channel 1.
2023/01/02 22:50:10   WIRELESS      wl1 (2.4GHz): Detect interference(64per) [with Non-802.11] on channel 1.
2023/01/02 22:47:04   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 22:45:59   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/02 22:43:49   WIRELESS      wl1 (2.4GHz): Detect interference(69per) [with Non-802.11] on channel 1.
2023/01/02 22:41:34   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/02 22:40:44   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/02 22:37:34   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/02 22:36:38   WIRELESS      wl1 (2.4GHz): Detect interference(85per) [with Non-802.11] on channel 1.
2023/01/02 22:34:33   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/02 22:31:28   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/02 22:28:38   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/02 22:28:23   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/02 22:25:18   WIRELESS      wl1 (2.4GHz): Detect interference(64per) [with Non-802.11] on channel 1.
2023/01/02 22:24:37   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/02 22:22:12   WIRELESS      wl1 (2.4GHz): Detect interference(72per) [with Non-802.11] on channel 1.
2023/01/02 22:21:37   WIRELESS      wl1 (2.4GHz): Detect interference(88per) [with Non-802.11] on channel 1.
2023/01/02 22:19:07   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 22:15:42   WIRELESS      wl1 (2.4GHz): Detect interference(64per) [with Non-802.11] on channel 1.
2023/01/02 22:12:07   WIRELESS      wl1 (2.4GHz): Detect interference(65per) [with Non-802.11] on channel 1.
2023/01/02 22:08:51   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 22:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/02 22:05:36   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/02 22:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/02 22:01:36   WIRELESS      wl1 (2.4GHz): Detect interference(72per) [with Non-802.11] on channel 1.
2023/01/02 22:01:06   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/02 21:58:05   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/02 21:54:15   WIRELESS      wl1 (2.4GHz): Detect interference(74per) [with Non-802.11] on channel 1.
2023/01/02 21:51:40   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/02 21:50:39   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 21:47:19   WIRELESS      wl1 (2.4GHz): Detect interference(68per) [with Non-802.11] on channel 1.
2023/01/02 21:44:04   WIRELESS      wl1 (2.4GHz): Detect interference(63per) [with Non-802.11] on channel 1.
2023/01/02 21:43:54   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/02 21:40:49   WIRELESS      wl1 (2.4GHz): Detect interference(62per) [with Non-802.11] on channel 1.
2023/01/02 21:40:39   WIRELESS      wl1 (2.4GHz): Detect interference(89per) [with Non-802.11] on channel 1.
2023/01/02 21:37:08   WIRELESS      wl1 (2.4GHz): Detect interference(61per) [with Non-802.11] on channel 1.
2023/01/02 21:33:53   WIRELESS      wl1 (2.4GHz): Detect interference(60per) [with Non-802.11] on channel 1.
2023/01/02 21:32:38   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/02 21:30:33   WIRELESS      wl1 (2.4GHz): Detect interference(63per) [with Non-802.11] on channel 1.
2023/01/02 21:28:38   WIRELESS      wl1 (2.4GHz): Detect interference(85per) [with Non-802.11] on channel 1.
2023/01/02 21:27:28   WIRELESS      wl1 (2.4GHz): Detect interference(65per) [with Non-802.11] on channel 1.
2023/01/02 21:25:37   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/02 21:24:22   WIRELESS      wl1 (2.4GHz): Detect interference(64per) [with Non-802.11] on channel 1.
2023/01/02 21:21:57   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/02 21:21:17   WIRELESS      wl1 (2.4GHz): Detect interference(74per) [with Non-802.11] on channel 1.
2023/01/02 21:18:02   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/02 21:16:27   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/02 21:12:16   WIRELESS      wl1 (2.4GHz): Detect interference(76per) [with Non-802.11] on channel 1.
2023/01/02 21:11:56   WIRELESS      wl1 (2.4GHz): Detect interference(86per) [with Non-802.11] on channel 1.
2023/01/02 21:09:06   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/02 21:06:06   WIRELESS      wl1 (2.4GHz): Detect interference(91per) [with Non-802.11] on channel 1.
2023/01/02 21:06:01   WIRELESS      wl1 (2.4GHz): Detect interference(73per) [with Non-802.11] on channel 1.
2023/01/02 21:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/02 21:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/02 21:01:55   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/02 21:01:35   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/02 20:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/02 20:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/02 19:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/02 19:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/02 18:59:39   WIRELESS      wl1 (2.4GHz): Detect interference(70per) [with Non-802.11] on channel 1.
2023/01/02 18:58:59   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/02 18:56:34   WIRELESS      wl1 (2.4GHz): Detect interference(68per) [with Non-802.11] on channel 1.
2023/01/02 18:55:04   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/02 18:53:29   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/02 18:50:48   WIRELESS      wl1 (2.4GHz): Detect interference(89per) [with Non-802.11] on channel 1.
2023/01/02 18:50:18   WIRELESS      wl1 (2.4GHz): Detect interference(67per) [with Non-802.11] on channel 1.
2023/01/02 18:47:13   WIRELESS      wl1 (2.4GHz): Detect interference(66per) [with Non-802.11] on channel 1.
2023/01/02 18:46:58   WIRELESS      wl1 (2.4GHz): Detect interference(85per) [with Non-802.11] on channel 1.
2023/01/02 18:43:53   WIRELESS      wl1 (2.4GHz): Detect interference(71per) [with Non-802.11] on channel 1.
2023/01/02 18:43:43   WIRELESS      wl1 (2.4GHz): Detect interference(85per) [with Non-802.11] on channel 1.
2023/01/02 18:40:37   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/02 18:39:32   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/02 18:37:37   WIRELESS      wl1 (2.4GHz): Detect interference(85per) [with Non-802.11] on channel 1.
2023/01/02 18:35:37   WIRELESS      wl1 (2.4GHz): Detect interference(79per) [with Non-802.11] on channel 1.
2023/01/02 18:32:57   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/02 18:32:02   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/02 18:27:41   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/02 18:27:31   WIRELESS      wl1 (2.4GHz): Detect interference(81per) [with Non-802.11] on channel 1.
2023/01/02 18:22:01   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/02 18:20:06   WIRELESS      wl1 (2.4GHz): Detect interference(80per) [with Non-802.11] on channel 1.
2023/01/02 18:18:06   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/02 18:14:55   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/02 18:14:35   WIRELESS      wl1 (2.4GHz): Detect interference(83per) [with Non-802.11] on channel 1.
2023/01/02 18:11:25   WIRELESS      wl1 (2.4GHz): Detect interference(75per) [with Non-802.11] on channel 1.
2023/01/02 18:11:00   WIRELESS      wl1 (2.4GHz): Detect interference(84per) [with Non-802.11] on channel 1.
2023/01/02 18:08:14   WIRELESS      wl1 (2.4GHz): Detect interference(77per) [with Non-802.11] on channel 1.
2023/01/02 18:07:04   WIRELESS      wl1 (2.4GHz): Detect interference(82per) [with Non-802.11] on channel 1.
2023/01/02 18:05:37   WIRELESS      wl2.0 (6GHz): Encryption Key Renewing
2023/01/02 18:05:30   WIRELESS      wl1.0 (2.4GHz): Encryption Key Renewing
2023/01/02 18:05:04   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/02 18:02:07   ADT           Accept regist Error!!
2023/01/02 18:02:07   ADT           Subscribe callback(accept_regist)
2023/01/02 18:02:07   ADT           publish: request_regist
2023/01/02 18:02:05   ADT           Subscribing(unpaired)...
2023/01/02 18:01:54   WIRELESS      wl1 (2.4GHz): Detect interference(78per) [with Non-802.11] on channel 1.
2023/01/02 18:01:34   WIRELESS      wl1 (2.4GHz): Detect interference(90per) [with Non-802.11] on channel 1.
2023/01/02 18:00:48   DHCPC         add resolve
2023/01/02 18:00:48   DHCPC         Info : LEASETIME(43200) , RENEWALTIME(21600) , REBINDTIME(37800)
2023/01/02 18:00:48   DHCPC         Info : DHCPSNAME =
2023/01/02 18:00:48   DHCPC         Info : DHCPSHADDR = 00:16:01:19:EC:22
